2,0,2,1,0,1,4,0
3,0,4,1,0,1,4,0
8,0,18,2,3,5,4,0
20,0,192,21,19,31,184,1
7,0,12,1,1,3,44,0
6,0,10,0,1,1,48,0
10,0,15,0,2,1,20,0
2,0,6,0,0,1,4,0
5,1,7,0,0,1,8,0
1,0,1,0,0,1,4,0
11,1,16,0,1,1,40,0
2,0,2,1,0,1,4,0
1,0,1,0,0,1,4,0
8,0,17,2,3,5,4,0
17,1,95,11,6,14,48,0
3,0,11,0,2,1,4,0
21,2,86,6,3,9,64,1
6,0,32,5,6,10,4,0
3,0,3,0,0,1,8,0
31,8,219,37,12,45,96,0
11,0,52,5,10,9,4,0
16,0,41,4,1,6,60,1
7,0,12,0,0,1,36,0
12,0,56,3,6,4,120,0
2,0,2,0,0,1,8,0
2,0,2,0,0,1,12,0
14,0,30,4,0,8,16,0
2,0,2,0,0,1,4,0
12,0,21,5,0,8,16,1
12,1,53,5,10,9,4,0
7,0,10,0,2,1,32,0
3,0,3,1,0,1,4,0
9,0,17,3,0,5,12,0
5,0,6,2,0,3,4,0
27,9,929,191,35,242,172,1
3,0,8,1,0,1,4,0
10,1,15,0,2,1,16,0
16,2,106,16,5,22,80,1
2,1,2,0,0,1,4,0
11,0,52,5,10,9,4,0
2,0,3,0,0,1,4,0
7,0,9,0,2,1,32,0
11,0,31,1,3,3,40,0
6,0,10,0,0,1,32,0
5,0,11,1,0,1,8,0
10,0,18,0,0,1,76,0
7,0,26,3,3,7,4,0
6,0,13,0,1,1,40,0
7,0,10,0,2,1,32,0
3,0,8,0,2,1,32,0
8,0,28,6,3,9,48,0
2,0,6,0,0,1,4,0
10,0,23,3,0,4,40,0
8,0,19,0,1,1,72,0
4,0,22,0,0,1,12,0
6,1,6,2,0,3,4,0
20,8,71,10,3,14,48,1
7,0,10,0,2,1,32,0
8,0,59,0,4,1,104,0
8,0,55,0,4,1,100,0
8,0,51,0,5,1,96,0
2,0,2,1,0,1,4,0
5,0,19,0,1,1,76,0
11,0,21,1,2,3,32,0
8,0,13,0,2,1,32,0
8,0,11,0,2,1,32,0
11,0,57,2,6,3,108,0
2,0,8,0,0,1,8,0
2,0,2,1,0,1,4,0
5,0,8,0,0,1,4,0
21,3,153,11,8,14,136,0
16,0,36,5,1,8,60,1
7,0,8,0,1,1,16,0
1,0,1,0,0,1,12,0
18,1,29,2,0,4,24,1
9,1,14,2,1,3,32,0
11,0,24,2,1,5,36,0
11,0,23,2,2,4,40,0
12,0,36,4,2,6,32,0
10,1,44,5,4,7,64,0
7,0,16,1,0,1,8,0
7,0,14,2,0,3,4,0
3,0,3,0,0,1,8,0
2,0,9,0,2,1,4,0
2,0,9,0,2,1,4,0
11,1,22,0,1,1,40,0
11,1,23,2,2,4,32,0
8,0,16,0,1,1,72,0
13,1,16,1,0,3,32,0
11,0,52,5,10,9,4,0
5,0,7,0,1,1,32,0
11,1,23,2,2,4,32,0
6,0,32,5,6,10,4,0
11,1,29,0,3,1,108,0
13,4,117,13,3,21,64,0
7,0,10,1,1,3,40,0
29,4,293,57,1,75,80,1
1,0,1,0,0,1,12,0
10,0,28,1,3,3,100,0
8,0,109,2,1,3,52,0
15,0,39,7,0,11,48,1
11,1,32,2,2,5,32,0
3,0,12,0,2,1,4,0
2,0,2,0,0,1,4,0
8,0,12,0,2,1,32,0
11,1,23,2,2,4,32,0
10,0,46,0,1,1,124,0
7,0,31,4,5,8,4,0
8,0,27,0,4,1,96,0
7,0,22,0,0,1,76,0
11,0,35,4,1,6,16,0
2,0,2,1,0,1,4,0
2,0,2,1,0,1,4,0
6,0,19,1,0,1,12,0
6,0,13,0,1,1,40,0
8,0,32,0,5,1,96,0
13,1,24,4,0,6,8,0
8,0,18,2,3,5,4,0
11,0,52,5,10,9,4,0
4,0,6,1,1,1,4,0
11,0,31,1,3,3,40,0
15,0,52,3,5,6,80,0
5,0,12,2,0,3,4,0
1,0,1,0,0,1,4,0
2,0,2,0,0,1,4,0
12,0,42,4,5,7,96,1
5,0,5,0,1,1,36,0
7,0,10,0,2,1,32,0
2,0,9,0,2,1,4,0
2,0,5,0,0,1,24,0
11,0,57,1,2,3,72,0
22,5,230,14,14,20,132,1
3,0,18,1,0,1,8,0
16,0,94,10,7,14,132,0
17,0,74,13,2,18,80,1
2,0,3,0,0,1,4,0
9,0,17,1,1,3,12,0
30,15,1096,271,28,334,188,1
2,1,2,0,0,1,4,0
11,0,21,1,2,3,32,0
9,0,16,1,1,3,32,0
7,0,12,0,1,1,36,0
12,0,21,5,0,8,16,1
2,0,2,0,0,1,4,0
14,0,72,4,5,7,176,0
5,1,22,0,0,1,8,0
11,0,18,2,0,4,24,1
9,0,66,4,8,6,112,0
13,2,23,4,1,5,16,0
11,1,31,0,3,1,100,0
10,0,14,1,0,3,32,0
7,0,15,0,1,1,44,0
8,0,19,2,3,5,4,0
6,0,15,0,1,1,68,0
8,0,44,0,6,1,96,0
3,0,10,0,2,1,4,0
19,0,109,17,9,22,80,1
4,0,9,0,2,1,4,0
13,0,55,8,10,12,4,1
11,0,53,5,10,9,4,0
11,1,29,0,3,1,100,0
8,0,9,1,0,3,12,0
11,0,33,2,2,5,48,0
3,0,4,0,0,1,4,0
14,1,67,4,5,7,72,0
1,0,1,0,0,1,8,0
3,0,4,1,0,1,4,0
3,0,8,0,2,1,32,0
11,1,20,0,1,1,36,0
15,1,57,3,5,4,104,0
7,0,22,0,0,1,76,0
4,0,11,0,2,1,4,0
7,0,31,4,5,8,4,0
3,0,3,1,1,1,4,0
9,0,22,3,4,6,32,0
2,0,2,1,0,1,4,0
1,0,1,0,0,1,4,0
2,0,3,0,0,1,4,0
2,1,2,0,0,1,4,0
2,0,2,0,0,1,4,0
6,0,11,0,1,1,48,0
5,0,5,0,0,1,36,0
14,1,65,4,6,6,128,0
8,0,54,0,5,1,100,0
7,0,9,0,2,1,32,0
2,1,2,0,0,1,4,0
11,1,34,0,3,1,108,0
3,0,11,0,2,1,4,0
4,0,5,0,0,1,4,0
16,0,57,9,2,14,76,0
11,1,32,0,3,1,104,0
15,0,104,3,5,6,188,0
1,0,1,0,0,1,4,0
8,0,24,0,0,1,80,0
5,0,5,0,1,1,36,0
12,0,30,2,1,4,32,0
2,0,8,0,2,1,4,0
13,0,28,2,0,4,24,1
20,0,188,19,18,28,192,1
34,8,761,169,19,213,204,1
12,1,40,4,4,7,64,0
2,0,3,0,0,1,4,0
11,1,23,2,2,4,32,0
9,0,47,3,11,8,4,0
13,0,60,4,6,5,116,0
8,0,11,1,1,3,16,0
4,0,6,0,0,1,4,0
36,9,438,77,20,106,144,1
1,0,1,1,0,1,164,0
2,1,2,0,0,1,4,0
14,0,72,4,5,7,176,0
11,0,52,5,10,9,4,0
6,0,23,2,2,5,4,0
17,1,41,5,1,8,48,1
6,0,6,0,1,1,36,0
7,0,12,0,0,1,36,0
11,1,32,0,3,1,104,0
13,0,64,3,4,4,144,0
11,0,82,2,8,4,176,0
5,0,12,0,1,1,40,0
2,0,2,0,0,1,4,0
1,0,1,0,0,1,4,0
1,0,1,1,0,1,148,0
13,0,87,1,10,3,172,0
12,0,86,2,10,4,120,0
3,0,3,1,0,1,4,0
3,0,10,0,2,1,4,0
17,0,135,3,16,6,176,0
9,0,33,7,4,11,4,1
1,0,1,1,0,1,168,0
11,1,23,2,2,4,32,0
11,1,32,0,3,1,100,0
7,0,9,0,2,1,32,0
7,0,12,3,0,4,8,0
7,0,10,1,1,3,40,0
11,1,32,0,3,1,100,0
12,0,21,5,0,8,16,1
6,0,10,2,2,3,32,0
2,0,2,0,0,1,4,0
2,0,2,0,0,1,4,0
13,0,37,3,0,5,60,1
6,0,10,0,2,1,32,0
8,0,27,0,4,1,96,0
2,0,9,0,2,1,4,0
10,0,36,6,6,10,36,0
12,0,38,6,0,8,16,0
7,0,22,0,0,1,76,0
11,1,35,3,4,5,48,0
8,0,16,0,2,1,56,0
11,0,52,5,10,9,4,0
8,0,18,2,3,5,4,0
8,0,29,0,4,1,96,0
17,5,158,24,4,32,64,1
11,0,36,3,2,5,48,0
8,0,35,0,4,1,100,0
2,0,9,0,2,1,4,0
20,2,59,9,1,12,60,1
11,0,57,2,6,3,108,0
4,0,7,0,0,1,4,0
17,0,99,10,6,12,148,0
11,0,36,2,3,3,112,0
11,1,35,0,4,1,104,0
11,0,52,5,10,9,4,0
3,0,10,0,2,1,4,0
2,0,2,0,0,1,4,0
7,0,16,0,3,1,48,0
7,0,27,3,3,7,4,0
6,0,7,0,1,1,32,0
3,0,3,1,0,1,4,0
8,0,49,0,5,1,100,0
4,0,4,0,0,1,4,0
31,13,1051,248,29,312,188,1
10,0,25,0,1,1,64,0
7,0,9,0,2,1,32,0
5,0,6,0,1,1,32,0
7,0,9,0,2,1,32,0
9,0,27,2,5,5,4,0
2,0,11,0,2,1,4,0
7,0,12,0,0,1,36,0
22,1,132,22,4,29,84,0
10,0,28,1,1,3,48,0
2,0,9,0,2,1,4,0
12,0,19,3,0,6,16,0
5,0,12,0,1,1,40,0
2,0,9,0,2,1,4,0
12,0,99,2,9,4,108,0
7,0,12,0,0,1,36,0
7,0,9,0,2,1,32,0
31,7,310,54,21,72,192,1
11,0,52,5,10,9,4,0
11,1,34,0,4,1,100,0
8,0,12,0,1,1,48,0
12,0,49,2,2,6,116,0
6,1,7,0,0,1,4,0
17,1,300,5,21,8,164,1
22,0,355,45,21,62,152,1
2,0,2,0,0,1,4,0
22,2,172,18,8,22,132,0
7,0,10,0,2,1,32,0
16,0,126,18,10,23,132,0
8,0,35,0,6,1,96,0
4,0,4,0,0,1,4,0
1,0,1,0,0,1,12,0
2,0,2,0,0,1,4,0
11,0,71,2,6,3,116,0
5,1,55,0,0,1,8,0
11,0,29,2,2,5,52,0
12,0,18,3,1,5,32,0
7,0,10,0,2,1,32,0
10,0,28,2,1,5,36,0
13,0,47,8,6,13,32,1
2,0,5,0,0,1,8,0
19,0,41,5,2,8,32,1
9,0,16,2,1,4,48,0
18,0,74,7,2,11,48,1
2,0,3,0,0,1,4,0
10,0,30,6,4,10,32,0
4,0,7,1,2,3,4,0
1,0,1,0,0,1,8,0
34,8,743,164,19,206,204,1
1,0,1,0,0,1,4,0
7,0,15,0,1,1,44,0
1,0,1,0,0,1,4,0
11,1,23,2,2,4,32,0
5,0,8,0,1,1,24,0
21,0,77,10,10,17,96,0
12,0,53,3,5,4,104,0
12,0,67,6,6,9,96,0
8,0,15,1,1,3,36,0
6,0,24,2,2,5,4,0
11,0,24,2,1,5,36,0
15,1,31,2,2,4,48,1
31,13,1031,241,30,303,188,1
1,0,1,1,0,1,172,0
1,0,1,0,0,1,8,0
17,0,90,9,4,13,136,0
8,0,22,0,1,1,72,0
15,0,66,3,3,4,192,0
15,0,38,7,1,10,60,1
8,0,24,0,0,1,80,0
5,0,7,1,0,3,4,0
11,0,52,5,10,9,4,0
11,0,31,1,3,3,40,0
4,0,8,1,2,1,4,0
5,0,8,0,0,1,4,0
14,0,37,4,2,6,48,0
7,0,10,0,2,1,32,0
2,0,3,0,0,1,4,0
8,0,18,2,3,5,4,0
8,0,27,0,3,1,116,0
4,0,4,0,0,1,4,0
11,1,20,0,1,1,36,0
8,0,54,0,6,1,112,0
13,2,22,2,0,4,8,1
4,0,5,1,1,2,4,0
2,0,2,0,0,1,4,0
2,0,5,0,0,1,8,0
1,0,1,0,0,1,8,0
2,0,9,0,2,1,4,0
11,1,32,0,3,1,104,0
6,0,43,9,11,10,4,0
8,0,44,0,6,1,96,0
2,0,3,0,0,1,4,0
18,5,40,4,1,7,32,1
2,0,2,1,0,1,4,0
7,0,9,0,2,1,32,0
8,0,15,0,1,1,52,0
7,0,12,1,0,3,4,1
7,0,18,2,3,5,4,0
7,0,22,0,0,1,76,0
6,0,7,0,1,1,32,0
3,0,3,1,0,1,4,0
12,1,64,25,11,27,36,0
10,0,15,1,1,3,40,0
8,0,46,0,7,1,96,0
2,0,23,0,0,1,8,0
8,0,27,0,3,1,100,0
11,0,32,1,3,3,40,0
2,0,2,0,0,1,4,0
2,0,3,0,0,1,4,0
11,1,29,0,3,1,108,0
27,1,540,147,22,124,128,1
3,0,6,1,0,1,4,0
2,0,3,0,0,1,4,0
20,0,192,21,19,31,184,1
5,0,8,0,0,1,4,0
18,1,242,5,18,8,148,1
17,0,72,7,5,11,132,0
3,0,11,0,2,1,4,0
3,0,3,1,0,1,4,0
17,3,60,15,0,25,4,0
5,1,7,0,0,1,8,0
7,0,9,1,1,3,32,0
1,0,1,0,0,1,4,0
17,2,37,5,1,8,32,1
16,0,35,6,1,9,44,1
1,0,1,0,0,1,4,0
16,0,88,13,12,20,96,0
1,0,1,0,0,1,4,0
9,0,48,10,10,7,4,0
1,0,1,0,0,1,4,0
3,0,3,1,0,1,4,0
6,0,15,0,1,1,68,0
5,0,8,1,0,3,12,0
15,1,30,2,1,5,36,0
11,1,32,0,3,1,100,0
6,0,18,0,3,1,48,0
1,0,1,0,0,1,4,0
18,1,76,8,5,13,128,0
12,1,28,6,2,8,36,0
2,0,38,0,0,1,8,0
2,0,2,1,0,1,4,0
12,0,77,2,8,4,108,0
5,0,14,0,1,1,44,0
20,2,77,4,6,7,124,1
8,0,12,0,1,1,48,0
1,0,1,0,0,1,4,0
11,1,23,2,2,4,32,0
9,0,22,1,2,3,44,0
5,1,17,0,0,1,8,0
4,0,9,0,2,1,4,0
21,2,161,21,11,33,136,1
23,1,217,31,12,45,144,1
21,3,144,11,8,14,132,0
17,0,117,13,4,22,76,0
7,0,10,0,2,1,32,0
3,0,3,1,0,1,4,0
2,0,3,0,0,1,4,0
8,0,15,0,1,1,52,0
3,0,9,1,0,1,4,0
18,1,37,3,1,6,48,1
11,0,33,2,2,5,60,0
11,0,52,5,10,9,4,0
2,0,8,0,0,1,32,0
13,1,25,2,0,4,48,0
8,0,35,0,4,1,100,0
15,0,34,2,2,4,48,1
16,2,128,20,6,25,84,0
20,0,184,19,18,28,184,1
2,0,9,0,2,1,4,0
2,0,2,0,0,1,4,0
2,0,2,1,0,1,4,0
6,0,7,0,1,1,36,0
16,0,92,8,5,11,176,0
12,1,30,16,1,14,32,0
4,0,4,0,0,1,4,0
23,11,169,17,1,25,112,1
7,0,10,2,0,4,4,1
8,0,14,0,1,1,44,0
12,0,57,3,6,4,120,0
2,0,2,1,0,1,4,0
12,0,57,3,6,4,120,0
1,0,1,1,0,1,4,0
3,0,4,0,0,1,4,0
32,7,638,146,16,185,172,1
6,0,10,1,0,3,8,0
3,0,18,1,0,1,8,0
18,3,39,4,1,7,32,1
5,1,7,0,0,1,8,0
11,1,20,0,1,1,36,0
2,0,2,0,0,1,4,0
9,0,16,3,0,5,12,0
2,0,2,0,0,1,4,0
5,0,11,0,1,1,32,0
10,0,48,0,6,1,112,0
3,0,53,8,16,9,4,0
9,1,17,0,2,1,56,0
10,0,15,0,2,1,20,0
2,0,6,0,2,1,4,0
12,0,57,3,6,4,120,0
14,0,72,4,5,7,176,0
10,1,31,4,3,7,20,1
3,0,11,0,2,1,4,0
11,0,52,5,10,9,4,0
6,0,11,0,0,1,28,0
2,0,2,1,0,1,4,0
1,0,1,0,0,1,4,0
2,0,2,1,0,1,4,0
8,0,9,1,0,3,12,0
11,0,20,2,2,5,36,0
8,0,20,0,0,1,72,0
8,0,24,0,0,1,80,0
3,0,11,0,2,1,4,0
18,1,107,19,6,28,72,1
1,0,1,1,0,1,164,0
7,0,10,0,2,1,32,0
3,0,12,0,3,1,4,0
3,0,3,0,1,2,4,0
4,0,7,1,2,3,4,0
3,0,11,0,2,1,4,0
7,0,16,0,1,1,44,0
7,0,31,4,5,8,4,0
8,0,30,0,4,1,96,0
3,0,3,1,0,1,4,0
2,0,3,0,0,1,8,0
13,0,19,3,0,6,16,0
2,0,2,0,0,1,4,0
19,1,310,5,20,8,180,1
8,0,53,0,5,1,100,0
2,0,9,0,2,1,4,0
9,0,67,4,7,6,120,0
11,0,52,5,10,9,4,0
1,0,1,0,0,1,16,0
10,0,18,0,0,1,72,0
7,0,9,0,2,1,32,0
14,1,24,6,1,8,32,1
17,4,81,7,0,12,40,0
15,0,62,5,5,7,128,0
5,0,30,0,3,1,144,0
5,0,12,0,1,1,40,0
7,0,22,0,0,1,76,0
3,0,11,0,2,1,4,0
3,0,18,1,0,1,8,0
18,0,70,11,3,14,56,0
3,0,11,0,2,1,4,0
10,0,19,1,2,3,44,0
2,0,2,1,0,1,4,0
2,0,2,1,0,1,4,0
3,0,3,1,0,1,8,0
2,0,3,0,0,1,4,0
8,0,21,1,0,3,12,0
5,0,36,0,6,1,112,0
7,0,14,2,0,3,4,0
12,1,30,1,0,3,56,0
13,0,39,5,1,9,60,0
7,0,20,0,1,1,44,0
2,0,2,0,0,1,4,0
1,0,1,0,0,1,16,0
5,1,7,0,0,1,8,0
1,0,1,0,0,1,8,0
8,0,48,0,5,1,100,0
20,1,92,13,0,20,48,1
16,0,89,9,4,13,136,0
14,0,39,4,0,8,20,1
1,0,1,1,0,1,168,0
2,0,2,1,0,1,4,0
12,1,21,4,0,6,12,1
3,0,11,0,2,1,4,0
2,0,2,1,0,1,4,0
2,0,2,0,0,1,4,0
1,0,1,0,0,1,4,0
1,0,1,1,0,1,148,0
7,0,10,0,2,1,32,0
5,0,26,0,4,1,96,0
5,0,7,0,1,1,32,0
27,11,266,51,7,67,116,1
2,0,2,1,0,1,4,0
2,0,2,0,0,1,8,0
3,0,8,1,0,1,4,0
11,1,23,2,2,4,32,0
13,0,48,2,3,4,112,0
2,0,2,0,0,1,4,0
17,0,68,8,1,11,76,1
2,0,2,0,0,1,12,0
2,0,2,1,0,1,4,0
19,1,42,6,1,10,32,1
11,0,16,2,0,4,16,0
7,0,15,0,1,1,16,0
12,0,38,6,0,8,16,0
11,0,73,2,6,3,96,0
15,2,26,2,1,5,32,1
1,0,1,0,0,1,8,0
14,1,46,5,3,8,32,0
7,0,18,0,2,1,60,0
2,0,5,0,0,1,20,0
11,0,31,1,3,3,40,0
7,0,24,2,2,5,4,0
20,0,149,25,7,32,148,1
15,1,83,9,0,13,124,0
2,0,2,0,0,1,4,0
7,0,12,0,0,1,36,0
3,0,10,0,2,1,4,0
2,0,2,1,0,1,4,0
3,0,3,0,0,1,4,0
16,2,67,4,5,7,220,0
20,3,146,11,8,14,132,0
2,0,9,0,2,1,4,0
8,0,17,2,3,5,4,0
8,0,32,0,5,1,96,0
1,0,1,0,0,1,4,0
1,0,1,0,0,1,4,0
11,1,29,0,3,1,100,0
10,0,30,6,4,10,32,0
3,0,6,0,2,1,32,0
20,1,93,15,2,21,56,0
1,0,1,0,0,1,4,0
8,0,12,0,1,1,48,0
18,0,59,12,3,15,16,1
8,0,18,0,0,1,68,0
9,0,18,1,1,3,32,0
2,0,2,0,0,1,4,0
12,1,33,2,1,5,44,0
2,0,3,0,0,1,8,0
2,0,2,0,0,1,4,0
2,0,2,1,0,1,4,0
11,0,52,5,10,9,4,0
5,1,7,0,0,1,12,0
17,0,88,4,5,5,232,0
15,0,58,15,6,19,32,1
5,0,36,0,6,1,112,0
14,1,23,3,0,6,8,1
1,0,1,1,0,1,164,0
3,0,3,1,0,1,8,0
16,0,70,3,3,4,216,0
22,3,151,11,8,14,136,0
8,0,16,0,1,1,76,0
15,4,102,21,4,25,48,1
7,0,9,0,2,1,32,0
7,0,9,0,2,1,32,0
3,0,8,0,2,1,4,0
11,1,23,2,2,4,32,0
16,1,77,8,5,14,132,0
20,6,68,9,4,17,64,1
8,0,15,2,0,3,8,0
19,0,165,17,11,23,144,0
8,0,43,0,6,1,96,0
11,0,53,5,10,9,4,0
17,0,36,4,1,7,60,1
9,0,15,1,0,3,12,0
16,0,82,4,5,5,208,0
17,3,48,5,1,8,32,1
2,0,2,1,0,1,4,0
8,2,60,5,12,11,4,0
1,0,1,1,0,1,52,0
1,0,1,0,0,1,16,0
7,0,25,2,4,5,4,0
1,0,1,0,0,1,4,0
11,1,16,0,1,1,40,0
9,0,18,1,1,3,32,0
16,0,36,5,1,8,32,1
16,0,41,7,1,10,60,1
2,0,2,1,0,1,4,0
7,0,22,0,0,1,76,0
22,5,941,96,37,88,416,1
3,0,10,0,2,1,4,0
12,0,41,3,1,5,60,0
11,0,52,5,10,9,4,0
7,0,15,0,1,1,44,0
10,0,22,2,2,3,36,0
17,3,41,5,0,8,20,1
12,0,53,3,5,4,104,0
3,0,11,0,2,1,4,0
12,1,54,5,10,9,4,0
15,0,77,3,7,6,236,0
16,2,53,6,3,10,32,0
7,0,18,2,3,5,4,0
4,0,10,0,2,1,4,0
2,0,9,0,2,1,4,0
4,0,13,1,3,3,4,0
14,0,59,3,3,7,64,0
11,1,32,0,3,1,100,0
7,0,10,0,2,1,32,0
3,0,3,0,0,1,4,0
2,0,2,1,0,1,4,0
8,0,32,0,5,1,96,0
1,0,1,0,0,1,4,0
11,0,26,3,1,5,56,0
10,0,22,4,2,5,32,0
3,0,3,1,0,1,8,0
7,0,13,0,1,1,40,0
21,1,45,3,2,6,48,1
9,0,25,2,4,5,4,0
11,1,41,2,0,5,48,0
7,0,10,0,2,1,32,0
11,0,31,4,3,6,32,0
4,0,29,4,6,9,4,0
12,0,57,3,6,4,120,0
1,0,1,0,0,1,8,0
7,0,12,3,0,4,8,0
14,0,72,4,5,7,176,0
5,0,7,0,1,1,32,0
19,5,42,6,1,10,32,1
9,0,53,13,11,9,4,0
12,0,77,2,9,4,120,0
14,0,72,4,5,7,176,0
8,0,29,0,4,1,96,0
10,0,30,6,4,10,32,0
22,0,192,21,19,31,200,1
2,0,8,0,0,1,32,0
11,1,19,2,1,4,32,1
2,0,3,0,0,1,4,0
13,0,53,8,10,12,4,1
12,0,35,2,2,4,48,0
11,0,52,5,10,9,4,0
5,1,22,0,0,1,8,0
11,1,29,0,3,1,100,0
2,0,4,1,0,1,12,0
5,0,8,0,1,1,36,0
15,0,59,9,3,14,60,0
17,5,43,3,0,6,20,1
14,1,17,2,0,4,8,1
16,1,38,2,1,4,48,1
17,0,72,7,5,11,132,0
12,0,56,3,6,4,120,0
11,0,25,5,1,7,24,0
11,0,52,5,10,9,4,0
6,0,19,2,2,5,4,0
7,0,15,0,1,1,44,0
3,0,17,0,1,1,4,0
10,0,15,3,0,5,8,1
18,0,59,7,0,11,20,1
17,0,141,22,8,34,128,1
14,2,35,3,1,6,56,1
13,0,95,4,10,8,176,0
12,0,33,5,2,7,32,1
12,0,37,2,2,5,68,0
8,0,27,0,4,1,96,0
17,0,62,9,4,12,52,0
2,0,2,1,0,1,4,0
2,0,2,0,0,1,4,0
7,0,10,0,2,1,32,0
18,1,39,9,2,12,48,0
15,0,32,4,1,6,60,1
1,0,1,1,0,1,72,0
6,0,11,0,0,1,24,0
14,0,72,4,5,7,176,0
18,3,43,4,1,7,32,1
12,0,29,2,1,4,36,0
4,0,7,1,2,3,4,0
2,0,2,1,0,1,4,0
13,1,24,4,0,6,8,0
2,0,9,0,2,1,4,0
2,0,2,1,0,1,4,0
11,0,52,5,10,9,4,0
2,0,2,0,0,1,4,0
2,0,8,0,2,1,4,0
2,0,3,0,0,1,4,0
2,0,9,0,2,1,4,0
17,0,71,8,1,11,76,1
2,0,5,0,0,1,20,0
11,0,50,7,0,12,4,0
5,1,22,0,0,1,8,0
8,0,19,2,4,5,32,0
1,0,1,0,0,1,4,0
8,0,16,0,1,1,44,0
14,0,72,4,5,7,176,0
2,0,9,0,2,1,4,0
13,1,34,9,4,14,32,0
2,1,2,0,0,1,12,0
20,0,62,13,0,21,20,1
7,0,10,0,2,1,32,0
11,0,47,3,6,6,96,0
7,0,9,0,2,1,32,0
13,0,74,13,10,15,96,0
9,0,33,7,4,11,4,1
8,0,51,0,5,1,100,0
9,0,17,3,0,5,12,0
3,0,3,0,0,1,4,0
3,0,11,0,2,1,4,0
3,0,14,0,1,1,4,0
61,40,1598,279,64,353,240,1
13,2,46,8,4,13,32,1
18,6,57,4,3,7,48,1
11,1,34,0,4,1,100,0
2,0,9,0,2,1,4,0
3,0,8,0,2,1,32,0
8,0,28,2,4,5,4,0
2,0,3,0,0,1,4,0
5,0,9,0,2,1,32,0
7,0,15,0,1,1,44,0
21,0,197,33,10,43,152,1
2,0,7,0,0,1,8,0
8,0,32,0,5,1,96,0
2,0,2,1,0,1,4,0
11,1,23,2,2,4,32,0
14,1,51,5,4,8,48,0
2,0,8,0,2,1,4,0
1,0,1,1,0,1,52,0
19,2,58,9,1,12,56,1
7,0,12,0,1,1,36,0
3,0,3,1,0,1,4,0
2,0,3,0,0,1,4,0
5,0,5,0,0,1,16,0
3,0,11,0,2,1,4,0
1,0,1,0,0,1,36,0
2,0,3,0,0,1,4,0
5,1,6,1,0,3,4,0
1,0,1,0,0,1,4,0
9,0,18,0,0,1,68,0
2,0,9,0,2,1,4,0
10,0,33,2,1,5,32,0
16,2,37,2,3,4,48,1
17,5,36,4,1,7,32,1
4,0,4,0,0,1,4,0
2,0,3,0,0,1,4,0
3,0,4,0,2,1,32,0
10,0,30,6,4,10,32,0
8,0,27,0,4,1,96,0
2,0,3,0,0,1,4,0
2,0,2,1,0,1,4,0
7,0,9,0,2,1,32,0
14,1,46,5,3,8,32,0
8,0,24,0,0,1,80,0
14,2,60,8,1,11,48,0
28,1,393,41,29,50,224,1
2,0,4,0,0,1,4,0
1,0,1,0,0,1,4,0
11,0,23,2,2,4,40,0
26,12,412,94,44,88,64,1
